Datetime,goat_id,O_30m,D_15-30m,MAD_15m,Act15m,Temp_60m,y_H2
2025-04-27T23:24:00.000000+0000,21,45.84835885603378,9.075915847305481,12.734001155070159,0.06388888888888888,27.203508051474092,0
2025-04-27T23:25:00.000000+0000,21,45.33740934693721,9.821827470096217,12.83919138194625,0.06388888888888888,27.194468249320643,0
2025-04-27T23:26:00.000000+0000,21,44.82199268027055,10.90742977361925,12.84985804861291,0.06388888888888888,27.18521273318263,0
2025-04-27T23:27:00.000000+0000,21,42.02333010682366,14.394203458177252,12.869858048612908,0.06388888888888888,27.176964344373776,0
2025-04-27T23:28:00.000000+0000,21,40.57207449515138,15.667561409030824,12.75385804861291,0.06388888888888888,27.167748294991057,0
2025-04-27T23:29:00.000000+0000,21,40.64652704765397,15.247492565411939,12.331020441775308,0.06388888888888888,27.162027730564134,0
2025-04-27T23:30:00.000000+0000,21,40.82335392310945,10.062822060306011,8.927182310778228,0.05277777777777778,27.15644876027977,0
2025-04-27T23:31:00.000000+0000,21,41.22872620859974,6.933853112297605,8.316515644111558,0.047222222222222214,27.152425252180123,0
2025-04-27T23:32:00.000000+0000,21,41.561985907120935,4.953138989257653,8.152355127379609,0.04444444444444444,27.14837277695486,0
2025-04-27T23:33:00.000000+0000,21,41.82079146267649,-3.82548086166841,5.557832604857086,0.02222222222222222,27.14394395254593,0
2025-04-27T23:34:00.000000+0000,21,42.252328877642476,-5.0080149096310365,5.372716499988168,0.01944444444444444,27.13917971269586,0
2025-04-27T23:35:00.000000+0000,21,42.08375059481419,-6.140306814123711,4.822983810777217,0.01944444444444444,27.134540703235647,0
2025-04-27T23:36:00.000000+0000,21,42.05637967093287,-9.180021834031649,3.743884334337422,0.01111111111111111,27.12997530987098,0
2025-04-27T23:37:00.000000+0000,21,41.70488256722031,-8.657424801084375,3.5498843343374205,0.01111111111111111,27.125631647405992,0
2025-04-27T23:38:00.000000+0000,21,42.12334127357364,-12.30659483503904,2.10521766767075,0.0,27.121460539565604,0
2025-04-27T23:39:00.000000+0000,21,41.90183143851252,-13.022443264826755,1.7412820651469132,0.0,27.117616471768994,0
2025-04-27T23:40:00.000000+0000,21,42.12254036052221,-13.036696456511223,1.6979487318135853,0.0,27.11318467132306,0
2025-04-27T23:41:00.000000+0000,21,42.52939830402311,-13.200024149866689,1.7752820651469183,0.0,27.109591052515334,0
