Datetime,goat_id,O_30m,D_15-30m,MAD_15m,Act15m,Temp_60m,y_H2
2025-04-25T08:40:00.000000+0000,17,246.6682190828345,42.326720403107885,27.348109813382063,0.13055555555555556,21.398633526319657,0
2025-04-25T08:41:00.000000+0000,17,251.5091210503813,32.06024749011479,28.54697036295413,0.11944444444444444,21.39183375288437,0
2025-04-25T08:42:00.000000+0000,17,256.33154727105574,21.11757973494474,27.886671294446373,0.1111111111111111,21.383700255963348,0
2025-04-25T08:43:00.000000+0000,17,257.08031530044417,17.055273019411402,26.559033914052574,0.09444444444444443,21.376571685391543,0
2025-04-25T08:44:00.000000+0000,17,250.91394477362033,12.341677051711912,24.26850894000985,0.07222222222222223,21.36878423813416,0
2025-04-25T08:45:00.000000+0000,17,249.94812717861686,7.502571002576133,22.952286630634433,0.05277777777777778,21.365382344499274,0
2025-04-25T08:46:00.000000+0000,17,253.87144776395223,-1.073085602727815,23.037788935194328,0.052777777777777785,21.36600215812462,0
2025-04-25T08:47:00.000000+0000,17,260.91367662779726,-7.405346233516838,22.875204293337493,0.052777777777777785,21.369430216727338,0
2025-04-25T08:48:00.000000+0000,17,268.2339562269257,-14.131595886078145,23.256442222544973,0.052777777777777785,21.37276355006067,0
2025-04-25T08:49:00.000000+0000,17,274.77773427289605,-19.289775111231705,22.06782518660426,0.044444444444444446,21.374431323926974,0
2025-04-25T08:50:00.000000+0000,17,279.28270583646,-24.733880130709395,22.119707272772057,0.03333333333333333,21.3744854549811,0
2025-04-25T08:51:00.000000+0000,17,271.95629864908716,-20.16032592735141,21.63313353923862,0.025,21.37364880602122,0
2025-04-25T08:52:00.000000+0000,17,270.3565547080222,-24.232138873147306,19.833881253995564,0.0,21.373539562323742,0
2025-04-25T08:53:00.000000+0000,17,267.24887511292457,-23.834752000334078,21.431404651233244,0.0,21.37598756682065,0
2025-04-25T08:54:00.000000+0000,17,267.2556728742118,-24.59580630437935,21.407463543516347,0.0,21.382289047990632,0
2025-04-25T08:55:00.000000+0000,17,266.78847707655177,-22.206462409390554,21.183270600036973,0.0,21.390149113804103,0
2025-04-25T08:56:00.000000+0000,17,264.7381667426755,-18.831201797820597,20.273675769009227,0.0,21.395600397592172,0
2025-04-25T08:57:00.000000+0000,17,262.1639593133105,-15.28516769269001,20.450177091252808,0.0,21.397921890297003,0
2025-04-25T08:58:00.000000+0000,17,260.1665832841228,-13.969005035732863,21.009892551040796,0.0,21.400112101253534,0
2025-04-25T08:59:00.000000+0000,17,254.16391674507557,-9.091705080256702,20.615559782270118,0.0,21.401893485604855,0
2025-04-25T09:00:00.000000+0000,17,252.13477199489594,-5.31592618629702,21.044942044354976,0.0,21.402552776830948,0
2025-04-25T09:01:00.000000+0000,17,250.66040837337826,-2.1379537878461576,20.17120637975637,0.0,21.400850309403136,0
2025-04-25T09:02:00.000000+0000,17,252.7099984944393,-0.798331899841088,22.779966843535227,0.019444444444444445,21.396113690485155,0
2025-04-25T09:03:00.000000+0000,17,252.3713354761355,-1.7310248647120545,22.37027661970432,0.022222222222222223,21.388336620676146,0
2025-04-25T09:04:00.000000+0000,17,254.2040072529902,-1.2839519086741404,23.013969391176822,0.044444444444444446,21.37969672946193,0
2025-04-25T09:05:00.000000+0000,17,254.22174597638502,-0.3270797293656642,23.168975231896948,0.052777777777777785,21.36861349264558,0
2025-04-25T09:06:00.000000+0000,17,253.56936375286537,1.77339103112962,22.764545845866223,0.052777777777777785,21.356679676123328,0
2025-04-25T09:07:00.000000+0000,17,251.814683457131,5.69026762225613,22.384864318742068,0.052777777777777785,21.341253095775247,0
2025-04-25T09:08:00.000000+0000,17,251.9858735130073,8.571750400416846,21.55263808630446,0.05555555555555556,21.324557248209064,0
2025-04-25T09:09:00.000000+0000,17,251.54572911877665,8.885862548944147,21.49327901273924,0.05555555555555556,21.304664668580248,0
2025-04-25T09:10:00.000000+0000,17,252.7059688919615,8.123954224800286,21.149493647164928,0.05555555555555556,21.282981377548097,0
2025-04-25T09:11:00.000000+0000,17,252.71907431977584,6.8121093749209365,20.36066806477589,0.05555555555555556,21.260305576587985,0
2025-04-25T09:12:00.000000+0000,17,253.1544103572507,6.275618736630236,20.188676762015334,0.05555555555555556,21.238738700007467,0
2025-04-25T09:13:00.000000+0000,17,253.736242017113,7.538663768723097,19.932787832839598,0.05555555555555556,21.216351203614405,0
2025-04-25T09:14:00.000000+0000,17,253.9645662051786,8.892354540359719,20.66808939113613,0.05555555555555556,21.195646300891106,0
2025-04-25T09:15:00.000000+0000,17,252.87208696962642,6.053241161027529,20.646670414174007,0.05555555555555556,21.17762479922026,0
2025-04-25T09:16:00.000000+0000,17,253.98729617807754,5.46484159254544,21.512446482813022,0.05555555555555556,21.160958132553596,0
2025-04-25T09:17:00.000000+0000,17,254.1431031547996,2.2314365602014448,19.13876162510722,0.036111111111111115,21.145572935647824,0
2025-04-25T09:18:00.000000+0000,17,252.81884342088625,2.1785328094628085,19.04049912441398,0.03333333333333333,21.13069631900621,0
2025-04-25T09:19:00.000000+0000,17,250.4500846839373,-2.4699706603787774,17.846921123142685,0.01111111111111111,21.115142754539487,0
2025-04-25T09:20:00.000000+0000,17,248.0690693833416,-5.825596863677788,17.475662825884385,0.0027777777777777775,21.099268941027486,0
2025-04-25T09:21:00.000000+0000,17,246.74875296074555,-8.594001823249442,17.27331245068276,0.0027777777777777775,21.084566510180878,0
2025-04-25T09:22:00.000000+0000,17,246.21598925077623,-11.288961828610837,18.364615418342932,0.0027777777777777775,21.07065053262907,0
2025-04-25T09:23:00.000000+0000,17,245.54887606652704,-15.008747846897109,17.599799839158468,0.0,21.057536238891355,0
